Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44.0,1237,269,383.0,1,5,159,1481.0,1.0,79.0,3.0,2.0,326,3,692,4768.0,9282.0,7.0,1057,12,3,3,80,1,11.0,4,2,1.0,0,0,0
30.0,1237,147,990.0,7,3,132,1482.0,3.0,64.0,3.0,1.0,292,3,321,1274.0,7152.0,1.0,1057,13,3,2,80,2,1.0,2,2,1.0,0,0,0
57.0,1237,1054,405.0,1,2,608,1483.0,2.0,93.0,4.0,2.0,292,3,692,4900.0,2721.0,0.0,1057,24,4,1,80,1,13.0,2,2,12.0,9,2,8
49.0,1237,1054,1490.0,7,4,608,1484.0,3.0,35.0,3.0,3.0,131,2,321,10466.0,20948.0,3.0,1057,14,3,2,80,2,29.0,3,3,8.0,7,0,7
34.0,1237,269,829.0,15,3,462,1485.0,2.0,71.0,3.0,4.0,80,1,321,17007.0,11929.0,7.0,1057,14,3,4,80,2,16.0,3,2,14.0,8,6,9
28.0,233,269,1496.0,1,3,132,1486.0,1.0,92.0,3.0,1.0,83,3,692,2909.0,15747.0,3.0,1057,15,3,4,80,1,5.0,3,4,3.0,2,1,2
29.0,233,269,115.0,13,3,132,1487.0,1.0,51.0,3.0,2.0,326,2,457,5765.0,17485.0,5.0,1057,11,3,1,80,0,7.0,4,1,5.0,3,0,0
34.0,233,1054,790.0,24,4,462,1489.0,1.0,40.0,2.0,2.0,326,2,457,4599.0,7815.0,0.0,413,23,4,3,80,0,16.0,2,4,15.0,9,10,10
35.0,1237,1054,660.0,7,1,608,1492.0,4.0,76.0,3.0,1.0,83,3,692,2404.0,16192.0,1.0,1057,13,3,1,80,1,1.0,3,3,1.0,0,0,0
24.0,233,269,381.0,9,3,462,1494.0,2.0,89.0,3.0,1.0,259,1,457,3172.0,16998.0,2.0,413,11,3,3,80,0,4.0,2,2,0.0,0,0,0
24.0,1237,147,830.0,13,2,608,1495.0,4.0,78.0,3.0,1.0,83,2,692,2033.0,7103.0,1.0,1057,13,3,3,80,1,1.0,2,3,1.0,0,0,0
44.0,1237,269,1193.0,2,1,462,1496.0,2.0,86.0,3.0,3.0,145,3,457,10209.0,19719.0,5.0,413,18,3,2,80,0,16.0,2,2,2.0,2,2,2
29.0,1237,1054,1246.0,19,3,608,1497.0,3.0,77.0,2.0,2.0,326,3,321,8620.0,23757.0,1.0,1057,14,3,3,80,2,10.0,3,3,10.0,7,0,4
30.0,1237,1054,330.0,1,3,608,1499.0,3.0,46.0,3.0,1.0,52,3,321,2064.0,15428.0,0.0,1057,21,4,1,80,1,6.0,3,4,5.0,3,1,3
55.0,1237,1054,1229.0,4,4,608,1501.0,4.0,30.0,3.0,2.0,131,3,692,4035.0,16143.0,0.0,413,16,3,2,80,0,4.0,2,3,3.0,2,1,2
33.0,1237,1054,1099.0,4,4,462,1502.0,1.0,82.0,2.0,1.0,259,2,692,3838.0,8192.0,8.0,1057,11,3,4,80,0,8.0,5,3,5.0,4,0,2
47.0,1237,1054,571.0,14,3,462,1503.0,3.0,78.0,3.0,2.0,326,3,692,4591.0,24200.0,3.0,413,17,3,3,80,1,11.0,4,2,5.0,4,1,2
28.0,233,269,289.0,2,2,462,1504.0,3.0,38.0,2.0,1.0,259,1,457,2561.0,5355.0,7.0,1057,11,3,3,80,0,8.0,2,2,0.0,0,0,0
28.0,1237,1054,1423.0,1,3,608,1506.0,1.0,72.0,2.0,1.0,292,3,321,1563.0,12530.0,1.0,1057,14,3,4,80,1,1.0,2,1,1.0,0,0,0
28.0,1237,269,467.0,7,3,608,1507.0,3.0,55.0,3.0,2.0,326,1,457,4898.0,11827.0,0.0,1057,14,3,4,80,0,5.0,5,3,4.0,2,1,3
49.0,1237,1054,271.0,3,2,462,1509.0,3.0,43.0,2.0,2.0,259,1,692,4789.0,23070.0,4.0,1057,25,4,1,80,1,10.0,3,3,3.0,2,1,2
29.0,1237,269,410.0,2,1,608,1513.0,4.0,97.0,3.0,1.0,259,2,692,3180.0,4668.0,0.0,1057,13,3,3,80,3,4.0,3,3,3.0,2,0,2
28.0,1237,1054,1083.0,29,1,608,1514.0,3.0,96.0,1.0,2.0,145,2,692,6549.0,3173.0,1.0,1057,14,3,2,80,2,8.0,2,2,8.0,6,1,7
33.0,1237,1054,516.0,8,5,608,1515.0,4.0,69.0,3.0,2.0,131,3,457,6388.0,22049.0,2.0,413,17,3,1,80,0,14.0,6,3,0.0,0,0,0
32.0,1237,1054,495.0,10,3,462,1516.0,3.0,64.0,3.0,3.0,102,4,457,11244.0,21072.0,2.0,1057,25,4,2,80,0,10.0,5,4,5.0,2,0,0
54.0,1237,269,1050.0,11,4,462,1520.0,2.0,87.0,3.0,4.0,102,4,321,16032.0,24456.0,3.0,1057,20,4,1,80,1,26.0,2,3,14.0,9,1,12
29.0,233,1054,224.0,1,4,132,1522.0,1.0,100.0,2.0,1.0,292,1,457,2362.0,7568.0,6.0,1057,13,3,3,80,0,11.0,2,1,9.0,7,0,7
44.0,1237,1054,136.0,28,3,608,1523.0,4.0,32.0,3.0,4.0,80,1,692,16328.0,22074.0,3.0,1057,13,3,3,80,1,24.0,1,4,19.5,6,14,17
39.0,1237,1054,1089.0,6,3,608,1525.0,2.0,32.0,3.0,3.0,145,2,457,8376.0,9150.0,4.0,1057,18,3,4,80,0,9.0,3,3,2.0,0,2,2
46.0,1237,1054,228.0,3,3,608,1527.0,3.0,51.0,3.0,4.0,102,2,692,16606.0,11380.0,8.0,1057,12,3,4,80,1,23.0,2,4,13.0,12,5,1
35.0,1237,1054,1029.0,16,3,608,1529.0,4.0,91.0,2.0,3.0,131,2,457,8606.0,21195.0,1.0,1057,19,3,4,80,0,11.0,3,1,11.0,8,3,3
23.0,1237,1054,507.0,20,1,608,1533.0,1.0,97.0,3.0,2.0,259,3,457,2272.0,24812.0,0.0,1057,14,3,2,80,0,5.0,2,3,4.0,3,1,2
40.0,233,1054,676.0,9,4,608,1534.0,4.0,86.0,3.0,1.0,259,1,457,2018.0,21831.0,3.0,1057,14,3,2,80,0,15.0,3,1,5.0,4,1,0
34.0,1237,1054,971.0,1,3,132,1535.0,4.0,64.0,2.0,3.0,326,3,692,7083.0,12288.0,1.0,413,14,3,4,80,0,10.0,3,3,10.0,9,8,6
31.0,233,269,561.0,3,3,608,1537.0,4.0,33.0,3.0,1.0,292,3,457,4084.0,4156.0,1.0,1057,12,3,1,80,0,7.0,2,1,7.0,2,7,7
50.0,1237,269,333.0,22,5,462,1539.0,3.0,88.0,1.0,4.0,80,4,457,14411.0,24450.0,1.0,413,13,3,4,80,0,30.75,2,3,19.5,6,13,9
34.0,1237,1054,1440.0,7,2,132,1541.0,2.0,55.0,3.0,1.0,83,3,692,2308.0,4944.0,0.0,413,25,4,2,80,1,12.0,4,3,11.0,10,5,7
42.0,1237,1054,1210.0,2,3,462,1542.0,3.0,68.0,2.0,1.0,259,2,692,4841.0,24052.0,4.0,1057,14,3,2,80,1,4.0,3,3,1.0,0,0,0
37.0,1237,1054,674.0,13,3,462,1543.0,1.0,47.0,3.0,2.0,292,4,692,4285.0,3031.0,1.0,1057,17,3,1,80,0,10.0,2,3,10.0,8,3,7
29.0,1237,1054,441.0,8,1,82,1544.0,3.0,39.0,1.0,2.0,131,1,692,9715.0,7288.0,3.0,1057,13,3,3,80,1,9.0,3,3,7.0,7,0,7
33.0,1237,1054,575.0,25,3,608,1545.0,4.0,44.0,2.0,2.0,145,2,457,4320.0,24152.0,1.0,1057,13,3,4,80,0,5.0,2,3,5.0,3,0,2
45.0,1237,1054,950.0,28,3,132,1546.0,4.0,97.0,3.0,1.0,292,4,692,2132.0,4585.0,4.0,1057,20,4,4,80,1,8.0,3,3,5.0,4,0,3
42.0,1237,269,288.0,2,3,608,1547.0,4.0,40.0,3.0,3.0,131,4,692,10124.0,18611.0,2.0,413,14,3,3,80,1,24.0,3,1,19.5,8,13,9
40.0,1237,1054,1342.0,9,2,462,1548.0,1.0,47.0,3.0,2.0,326,1,692,5473.0,19345.0,0.0,1057,12,3,4,80,0,9.0,5,4,8.0,4,7,1
33.0,1237,1054,589.0,28,4,608,1549.0,2.0,79.0,3.0,2.0,259,3,692,5207.0,22949.0,1.0,413,12,3,2,80,1,15.0,3,3,15.0,14,5,7
40.0,1237,1054,898.0,6,2,462,1550.0,3.0,38.0,3.0,4.0,102,4,457,16437.0,17381.0,1.0,413,21,4,4,80,0,21.0,2,3,19.5,7,7,7
24.0,1237,1054,350.0,21,2,132,1551.0,3.0,57.0,2.0,1.0,259,1,321,2296.0,10036.0,0.0,1057,14,3,2,80,3,2.0,3,3,1.0,1,0,0
40.0,1237,147,1142.0,8,2,608,1552.0,4.0,72.0,3.0,2.0,131,4,321,4069.0,8841.0,3.0,413,18,3,3,80,0,8.0,2,3,2.0,2,2,2
45.0,1237,1054,538.0,1,4,132,1553.0,1.0,66.0,3.0,3.0,131,2,321,7441.0,20933.0,1.0,1057,12,3,1,80,3,10.0,4,3,10.0,8,7,7
35.0,1237,1054,1402.0,28,4,608,1554.0,2.0,98.0,2.0,1.0,83,3,692,2430.0,26204.0,0.0,1057,23,4,1,80,2,6.0,5,3,5.0,3,4,2
32.0,1237,1054,824.0,5,2,608,1555.0,4.0,67.0,2.0,2.0,292,2,692,5878.0,15624.0,3.0,1057,12,3,1,80,1,12.0,2,3,7.0,1,2,5
36.0,1237,1054,1157.0,2,4,608,1556.0,3.0,70.0,3.0,1.0,83,4,457,2644.0,17001.0,3.0,413,21,4,4,80,0,7.0,3,2,3.0,2,1,2
48.0,1237,1054,492.0,16,4,608,1557.0,3.0,96.0,3.0,2.0,326,3,321,6439.0,13693.0,8.0,1057,14,3,3,80,1,18.0,2,3,8.0,7,7,7
29.0,1237,1054,598.0,9,3,608,1558.0,3.0,91.0,4.0,1.0,292,3,692,2451.0,22376.0,6.0,1057,18,3,1,80,2,5.0,2,2,1.0,0,0,0
33.0,1237,1054,1242.0,8,4,608,1560.0,1.0,46.0,3.0,2.0,326,1,692,6392.0,10589.0,2.0,1057,13,3,4,80,1,8.0,6,1,2.0,2,2,2
30.0,233,1054,740.0,1,3,608,1562.0,2.0,64.0,2.0,2.0,326,1,692,9714.0,5323.0,1.0,1057,11,3,4,80,1,10.0,4,3,10.0,8,6,7
38.0,1237,269,888.0,10,4,27,1563.0,3.0,71.0,3.0,2.0,52,3,692,6077.0,14814.0,3.0,1057,11,3,3,80,0,10.0,2,3,6.0,3,1,2
35.0,1237,1054,992.0,1,3,462,1564.0,4.0,68.0,2.0,1.0,259,1,457,2450.0,21731.0,1.0,1057,19,3,2,80,0,3.0,3,3,3.0,0,1,2
30.0,1237,1054,1288.0,29,4,132,1568.0,3.0,33.0,3.0,3.0,326,2,692,9250.0,17799.0,3.0,1057,12,3,2,80,1,9.0,3,3,4.0,2,1,3
35.0,233,1054,104.0,2,3,608,1569.0,1.0,69.0,3.0,1.0,259,1,321,2074.0,26619.0,1.0,413,12,3,4,80,1,1.0,2,3,1.0,0,0,0
53.0,233,1054,607.0,2,5,132,1572.0,3.0,78.0,2.0,3.0,145,4,692,10169.0,14618.0,0.0,1057,16,3,2,80,1,30.75,4,3,19.5,7,1,9
38.0,233,1054,903.0,2,3,462,1573.0,3.0,81.0,3.0,2.0,145,2,692,4855.0,7653.0,4.0,1057,11,3,1,80,2,7.0,2,3,5.0,2,1,4
32.0,1237,147,1200.0,1,4,132,1574.0,4.0,62.0,3.0,2.0,292,1,692,4087.0,25174.0,4.0,1057,14,3,2,80,1,9.0,3,2,6.0,5,1,2
48.0,1237,1054,1108.0,15,4,82,1576.0,3.0,65.0,3.0,1.0,292,1,692,2367.0,16530.0,8.0,1057,12,3,4,80,1,10.0,3,2,8.0,2,7,6
34.0,1237,1054,479.0,7,4,462,1577.0,1.0,35.0,3.0,1.0,292,4,457,2972.0,22061.0,1.0,1057,13,3,3,80,0,1.0,4,1,1.0,0,0,0
55.0,1237,1054,685.0,26,5,159,1578.0,3.0,60.0,2.0,5.0,102,4,692,17948.0,23037.0,1.0,1057,21,4,3,80,1,30.75,3,3,19.5,6,2,13
34.0,1237,1054,1351.0,1,4,608,1580.0,2.0,45.0,3.0,2.0,292,4,692,5484.0,13008.0,9.0,1057,17,3,2,80,1,9.0,3,2,2.0,2,2,1
26.0,1237,1054,474.0,3,3,608,1581.0,1.0,89.0,3.0,1.0,292,4,692,2061.0,11133.0,1.0,1057,21,4,1,80,0,1.0,5,3,1.0,0,0,0
38.0,1237,1054,1245.0,14,3,608,1582.0,3.0,80.0,3.0,2.0,326,2,692,9924.0,12355.0,0.0,1057,11,3,4,80,1,10.0,3,3,9.0,8,7,7
38.0,1237,1054,437.0,16,3,608,1583.0,2.0,90.0,3.0,2.0,326,2,457,4198.0,16379.0,2.0,1057,12,3,2,80,0,8.0,5,4,3.0,2,1,2
36.0,1237,1054,884.0,1,4,608,1585.0,2.0,73.0,3.0,2.0,326,3,457,6815.0,21447.0,6.0,1057,13,3,1,80,0,15.0,5,3,1.0,0,0,0
29.0,1237,1054,1370.0,3,1,462,1586.0,2.0,87.0,3.0,1.0,259,1,457,4723.0,16213.0,1.0,413,18,3,4,80,0,10.0,3,3,10.0,9,1,5
35.0,1237,1054,670.0,10,4,462,1587.0,1.0,51.0,3.0,2.0,131,3,457,6142.0,4223.0,3.0,413,16,3,3,80,0,10.0,4,3,5.0,2,0,4
39.0,1237,1054,1462.0,6,3,462,1588.0,4.0,38.0,4.0,3.0,326,3,692,8237.0,4658.0,2.0,1057,11,3,1,80,1,11.0,3,3,7.0,6,7,6
29.0,1237,269,995.0,2,1,608,1590.0,1.0,87.0,3.0,2.0,131,4,321,8853.0,24483.0,1.0,1057,19,3,4,80,1,6.0,0,4,6.0,4,1,3
50.0,1237,1054,264.0,9,3,159,1591.0,3.0,59.0,3.0,5.0,102,3,692,17948.0,19519.0,4.0,413,16,3,3,80,1,27.0,2,3,1.0,0,0,0
23.0,1237,1054,977.0,10,3,132,1592.0,4.0,45.0,4.0,1.0,292,3,692,2073.0,12826.0,2.0,1057,16,3,4,80,1,4.0,2,3,2.0,2,2,2
36.0,1237,269,1302.0,6,4,608,1594.0,1.0,80.0,4.0,2.0,259,1,692,5562.0,19711.0,3.0,413,13,3,4,80,1,9.0,3,3,3.0,2,0,2
42.0,1237,1054,1059.0,9,2,82,1595.0,4.0,93.0,2.0,5.0,102,4,457,17948.0,26362.0,8.0,1057,22,4,4,80,0,24.0,2,3,1.0,0,0,1
35.0,1237,1054,750.0,28,3,608,1596.0,2.0,46.0,4.0,2.0,259,3,692,3407.0,25348.0,1.0,1057,17,3,4,80,2,10.0,3,2,10.0,9,6,8
34.0,1237,269,653.0,10,4,132,1597.0,4.0,92.0,2.0,2.0,131,3,692,5063.0,15332.0,1.0,1057,14,3,2,80,1,8.0,3,2,8.0,2,7,7
40.0,1237,1054,118.0,14,2,608,1598.0,4.0,84.0,3.0,2.0,326,1,692,4639.0,11262.0,1.0,1057,15,3,3,80,1,5.0,2,3,5.0,4,1,2
43.0,1237,1054,990.0,27,3,132,1599.0,4.0,87.0,4.0,1.0,259,2,321,4876.0,5855.0,5.0,1057,12,3,3,80,1,8.0,0,3,6.0,4,0,2
35.0,1237,1054,1349.0,7,2,608,1601.0,3.0,63.0,2.0,1.0,259,4,692,2690.0,7713.0,1.0,1057,18,3,4,80,1,1.0,5,2,1.0,0,0,1
46.0,1237,1054,563.0,1,4,608,1602.0,4.0,56.0,4.0,4.0,102,1,457,17567.0,3156.0,1.0,1057,15,3,2,80,0,27.0,5,1,19.5,0,0,12
28.0,233,1054,329.0,24,3,462,1604.0,3.0,51.0,3.0,1.0,259,2,692,2408.0,7324.0,1.0,413,17,3,3,80,3,1.0,3,3,1.0,1,0,0
22.0,1237,147,457.0,26,2,82,1605.0,2.0,85.0,2.0,1.0,292,3,692,2814.0,10293.0,1.0,413,14,3,2,80,0,4.0,2,2,4.0,2,1,3
50.0,1237,269,1234.0,20,5,462,1606.0,2.0,41.0,3.0,4.0,131,3,692,11245.0,20689.0,2.0,413,15,3,3,80,1,30.75,3,3,19.5,8,12,13
32.0,1237,1054,634.0,5,4,82,1607.0,2.0,35.0,4.0,1.0,292,4,692,3312.0,18783.0,3.0,1057,17,3,4,80,2,6.0,3,3,3.0,2,0,2
44.0,1237,1054,1313.0,7,3,462,1608.0,2.0,31.0,3.0,5.0,80,4,321,17948.0,3549.0,0.0,413,14,3,4,80,1,23.0,4,2,19.5,7,1,10
30.0,1237,1054,241.0,7,3,462,1609.0,2.0,48.0,2.0,1.0,292,2,692,2141.0,5348.0,1.0,1057,12,3,2,80,1,6.0,3,2,6.0,4,1,1
45.0,1237,1054,1015.0,5,5,462,1611.0,3.0,50.0,1.0,2.0,259,1,457,5769.0,23447.0,1.0,413,14,3,1,80,0,10.0,3,3,10.0,7,1,4
45.0,1237,147,336.0,26,3,159,1612.0,1.0,52.0,2.0,2.0,326,1,692,4385.0,24162.0,1.0,1057,15,3,1,80,1,10.0,2,3,10.0,7,4,5
31.0,1237,269,715.0,2,4,82,1613.0,4.0,54.0,3.0,2.0,326,1,457,5332.0,21602.0,7.0,1057,13,3,4,80,0,10.0,3,3,5.0,2,0,3
36.0,1237,1054,559.0,12,4,608,1614.0,3.0,76.0,3.0,2.0,145,3,692,4663.0,12421.0,9.0,413,12,3,2,80,2,7.0,2,3,3.0,2,1,1
34.0,1237,269,426.0,10,4,608,1615.0,3.0,42.0,4.0,2.0,145,4,321,4724.0,17000.0,1.0,1057,13,3,1,80,1,9.0,3,3,9.0,7,7,2
49.0,1237,1054,722.0,25,4,608,1617.0,3.0,84.0,3.0,1.0,259,1,692,3211.0,22102.0,1.0,1057,14,3,4,80,1,10.0,3,2,9.0,6,1,4
39.0,1237,1054,1387.0,10,5,462,1618.0,2.0,76.0,3.0,2.0,145,1,692,5377.0,3835.0,2.0,1057,13,3,4,80,3,10.0,3,3,7.0,7,7,7
27.0,1237,1054,1302.0,19,3,82,1619.0,4.0,67.0,2.0,1.0,259,1,321,4066.0,16290.0,1.0,1057,11,3,1,80,2,7.0,3,3,7.0,7,0,7
35.0,1237,1054,819.0,18,5,608,1621.0,2.0,48.0,4.0,2.0,292,1,692,5208.0,26312.0,1.0,1057,11,3,4,80,0,16.0,2,3,16.0,15,1,10
28.0,1237,1054,580.0,27,3,462,1622.0,2.0,39.0,1.0,2.0,145,1,321,4877.0,20460.0,0.0,1057,21,4,2,80,1,6.0,5,2,5.0,3,0,0
21.0,1237,1054,546.0,5,1,462,1623.0,3.0,97.0,3.0,1.0,292,4,457,3117.0,26009.0,1.0,1057,18,3,3,80,0,3.0,2,3,2.0,2,2,2
18.0,233,269,544.0,3,2,462,1624.0,2.0,70.0,3.0,1.0,83,4,457,1569.0,18420.0,1.0,413,12,3,3,80,0,0.0,2,4,0.0,0,0,0
47.0,1237,1054,1176.0,26,4,608,1625.0,4.0,98.0,3.0,5.0,102,3,692,17948.0,5220.0,3.0,1057,11,3,3,80,1,27.0,2,3,5.0,2,1,0
39.0,1237,1054,170.0,3,2,462,1627.0,3.0,76.0,2.0,2.0,259,3,321,3069.0,10302.0,0.0,1057,15,3,4,80,1,11.0,3,3,10.0,8,0,7
40.0,1237,1054,884.0,15,3,608,1628.0,1.0,80.0,2.0,3.0,145,3,692,10435.0,25800.0,1.0,1057,13,3,4,80,2,18.0,2,3,18.0,15,14,12
35.0,1237,147,208.0,8,4,608,1630.0,3.0,52.0,3.0,2.0,131,3,692,4148.0,12250.0,1.0,1057,12,3,4,80,1,15.0,5,3,14.0,11,2,9
37.0,1237,1054,671.0,19,3,608,1631.0,3.0,85.0,3.0,2.0,145,3,692,5768.0,26493.0,3.0,1057,17,3,1,80,3,9.0,2,2,4.0,3,0,2
39.0,1237,269,711.0,4,3,462,1633.0,1.0,81.0,3.0,2.0,145,3,457,5042.0,3140.0,0.0,1057,13,3,4,80,0,10.0,2,1,9.0,2,3,8
45.0,1237,1054,1329.0,2,2,82,1635.0,4.0,59.0,2.0,2.0,145,4,321,5770.0,5388.0,1.0,1057,19,3,1,80,2,10.0,3,3,10.0,7,3,9
38.0,1237,1054,397.0,2,2,462,1638.0,4.0,54.0,2.0,2.0,145,3,692,7756.0,14199.0,3.0,413,19,3,4,80,1,10.0,6,4,5.0,4,0,2
35.0,233,1054,737.0,10,3,462,1639.0,4.0,55.0,2.0,2.0,326,1,692,10306.0,21530.0,9.0,1057,17,3,3,80,0,15.0,3,3,13.0,12,6,0
37.0,1237,1054,1470.0,10,3,462,1640.0,2.0,71.0,3.0,2.0,292,2,692,3936.0,9953.0,1.0,1057,11,3,1,80,1,8.0,2,1,8.0,4,7,7
40.0,1237,1054,448.0,16,3,608,1641.0,3.0,84.0,3.0,2.0,145,4,457,7945.0,19948.0,6.0,413,15,3,4,80,0,18.0,2,2,4.0,2,3,3
44.0,1237,269,602.0,1,5,27,1642.0,1.0,37.0,3.0,2.0,52,4,692,5743.0,10503.0,4.0,413,11,3,3,80,0,14.0,3,3,10.0,7,0,2
48.0,1237,269,365.0,4,5,462,1644.0,3.0,89.0,2.0,2.0,102,4,692,15202.0,5602.0,2.0,1057,25,4,2,80,1,23.0,3,3,2.0,2,2,2
35.0,233,1054,763.0,15,2,462,1645.0,1.0,59.0,1.0,2.0,326,4,321,5440.0,22098.0,6.0,413,14,3,4,80,2,7.0,2,2,2.0,2,2,2
24.0,1237,269,567.0,2,1,132,1646.0,1.0,32.0,3.0,2.0,292,4,457,3760.0,17218.0,1.0,413,13,3,3,80,0,6.0,2,3,6.0,3,1,3
27.0,1237,1054,486.0,8,3,462,1647.0,2.0,86.0,4.0,2.0,292,3,692,3517.0,22490.0,7.0,1057,17,3,1,80,0,5.0,0,3,3.0,2,0,2
27.0,1237,269,591.0,2,3,462,1648.0,4.0,87.0,3.0,2.0,292,4,457,2580.0,6297.0,2.0,1057,13,3,3,80,0,6.0,0,2,4.0,2,1,2
40.0,233,1054,1329.0,7,3,608,1649.0,1.0,73.0,3.0,2.0,259,1,457,2166.0,3339.0,3.0,413,14,3,2,80,0,10.0,3,1,4.0,2,0,3
29.0,1237,1054,469.0,10,3,462,1650.0,3.0,42.0,2.0,2.0,326,3,457,5869.0,23413.0,9.0,1057,11,3,3,80,0,8.0,2,3,5.0,2,1,4
36.0,1237,1054,711.0,5,4,608,1651.0,2.0,42.0,3.0,2.0,131,1,692,8008.0,22792.0,4.0,1057,12,3,3,80,2,9.0,6,3,3.0,2,0,2
25.0,1237,269,772.0,2,1,608,1653.0,4.0,77.0,4.0,2.0,145,3,321,5206.0,4973.0,1.0,1057,17,3,3,80,2,7.0,6,3,7.0,7,0,7
39.0,1237,1054,492.0,12,3,462,1654.0,4.0,66.0,3.0,2.0,145,2,692,5295.0,7693.0,4.0,1057,21,4,3,80,0,7.0,3,3,5.0,4,1,0
49.0,1237,1054,301.0,22,4,82,1655.0,1.0,72.0,3.0,2.0,80,2,692,16413.0,3498.0,3.0,1057,16,3,2,80,2,27.0,2,3,4.0,2,1,2
50.0,1237,1054,813.0,17,5,608,1656.0,4.0,50.0,2.0,2.0,80,1,321,13269.0,21981.0,5.0,1057,15,3,3,80,3,19.0,3,3,14.0,11,1,11
20.0,1237,1054,1141.0,2,3,462,1657.0,3.0,31.0,3.0,2.0,83,3,457,2783.0,13251.0,1.0,1057,19,3,1,80,0,2.0,3,3,2.0,2,2,2
34.0,1237,1054,1130.0,3,3,608,1658.0,4.0,66.0,3.0,2.0,292,2,321,5433.0,19332.0,1.0,1057,12,3,3,80,1,11.0,2,3,11.0,8,7,9
36.0,1237,1054,311.0,7,3,608,1659.0,1.0,77.0,3.0,2.0,259,2,457,2013.0,10950.0,2.0,1057,11,3,3,80,0,15.0,4,3,4.0,3,1,3
49.0,1237,1054,465.0,6,1,608,1661.0,3.0,41.0,2.0,2.0,131,3,692,13966.0,11652.0,2.0,413,19,3,2,80,1,30.0,3,3,15.0,11,2,12
36.0,1237,147,894.0,1,4,462,1662.0,4.0,33.0,2.0,2.0,145,3,692,4374.0,15411.0,0.0,1057,15,3,3,80,0,4.0,6,3,3.0,2,1,2
36.0,1237,1054,1040.0,3,2,608,1664.0,4.0,79.0,4.0,2.0,131,1,321,6842.0,26308.0,6.0,1057,20,4,1,80,1,13.0,3,3,5.0,4,0,4
54.0,1237,1054,584.0,22,5,462,1665.0,2.0,91.0,3.0,2.0,102,3,692,17426.0,18685.0,3.0,1057,25,4,3,80,1,30.75,6,3,10.0,8,4,7
43.0,1237,1054,1291.0,15,2,608,1666.0,3.0,65.0,2.0,2.0,80,3,692,17603.0,3525.0,1.0,1057,24,4,1,80,1,14.0,3,3,14.0,10,6,11
35.0,233,269,880.0,12,4,82,1667.0,4.0,36.0,3.0,2.0,326,4,457,4581.0,10414.0,3.0,413,24,4,1,80,0,13.0,2,4,11.0,9,6,7
38.0,1237,269,1189.0,1,3,608,1668.0,4.0,90.0,3.0,2.0,292,4,692,4735.0,9867.0,7.0,1057,15,3,4,80,2,19.0,4,4,13.0,11,2,9
29.0,1237,1054,991.0,5,3,462,1669.0,1.0,43.0,2.0,2.0,326,2,321,4187.0,3356.0,1.0,413,13,3,2,80,1,10.0,3,2,10.0,0,0,9
33.0,1237,1054,392.0,2,4,462,1670.0,4.0,93.0,3.0,2.0,326,4,321,5505.0,3921.0,1.0,1057,14,3,3,80,2,6.0,5,3,6.0,2,0,4
32.0,1237,1054,977.0,2,3,462,1671.0,4.0,45.0,3.0,2.0,292,2,321,5470.0,25518.0,0.0,1057,13,3,3,80,2,10.0,4,2,9.0,5,1,6
31.0,1237,1054,1112.0,5,4,608,1673.0,1.0,67.0,3.0,2.0,326,4,692,5476.0,22589.0,1.0,1057,11,3,1,80,2,10.0,2,3,10.0,0,0,2
49.0,1237,1054,464.0,16,3,462,1674.0,4.0,74.0,3.0,2.0,259,1,321,2587.0,24941.0,4.0,413,16,3,2,80,1,17.0,2,2,2.0,2,2,2
38.0,1237,269,148.0,2,3,462,1675.0,4.0,42.0,2.0,2.0,259,2,457,2440.0,23826.0,1.0,1057,22,4,2,80,0,4.0,3,3,4.0,3,3,3
47.0,1237,1054,1225.0,2,4,608,1676.0,2.0,47.0,4.0,2.0,102,2,321,15972.0,21086.0,6.0,1057,14,3,3,80,3,29.0,2,3,3.0,2,1,2
49.0,1237,1054,809.0,1,3,608,1677.0,3.0,36.0,3.0,2.0,102,3,457,15379.0,22384.0,4.0,1057,14,3,1,80,0,23.0,2,3,8.0,7,0,0
41.0,1237,1054,1206.0,23,2,608,1678.0,4.0,80.0,3.0,2.0,326,3,457,7082.0,11591.0,3.0,413,16,3,4,80,0,21.0,2,3,2.0,0,0,2
20.0,1237,1054,727.0,9,1,608,1680.0,4.0,54.0,3.0,2.0,83,1,457,2728.0,21082.0,1.0,1057,11,3,1,80,0,2.0,3,3,2.0,2,0,2
33.0,1237,147,530.0,16,3,608,1681.0,3.0,36.0,3.0,2.0,326,4,321,5368.0,16130.0,1.0,413,25,4,3,80,1,7.0,2,3,6.0,5,1,2
36.0,1237,1054,1351.0,26,4,608,1682.0,1.0,80.0,3.0,2.0,131,3,692,5347.0,7419.0,6.0,1057,14,3,2,80,2,10.0,2,2,3.0,2,0,2
